log_time,BAOJIA,CAS,COD,CORE,CORETEST,DG,ESX,IMS,ODS,POSP,QPAY,SFGO,SYPAY,SYPAYTEST,TMS
2017-02-27 15:55:32,909,0,0,1082,5,838,2795,22,792,77,26,103,0,3,1650
2017-02-27 15:56:33,480,0,0,1379,6,778,2552,25,693,76,26,107,0,2,1889
2017-02-27 15:57:33,538,0,0,1261,6,854,2514,25,694,90,26,117,0,3,1697
2017-02-27 15:58:33,383,0,0,1626,4,749,2587,22,592,80,26,108,0,3,1754
2017-02-27 15:59:33,446,0,0,2032,5,757,2499,22,1237,76,27,122,0,3,2319
2017-02-27 16:00:33,999,0,0,2031,4,789,4920,22,2138,99,26,116,0,3,1409
2017-02-27 16:01:33,704,0,0,2078,5,652,3413,25,1024,88,26,144,0,3,1660
2017-02-27 16:02:33,521,0,0,1201,6,659,2696,25,692,73,26,204,0,2,1653
2017-02-27 16:03:33,506,0,0,1115,990,686,2711,22,764,68,26,108,0,4,1746
2017-02-27 16:04:33,372,0,0,1692,5109,677,3126,22,766,69,26,117,0,9,1266
2017-02-27 16:05:33,1874,0,0,1101,295,708,2611,22,1735,92,26,109,0,3,1684
2017-02-27 16:06:33,1563,0,0,1164,5,625,2509,25,1343,74,26,126,0,3,1722
2017-02-27 16:07:34,752,0,0,964,5,655,2411,25,1165,77,26,114,0,3,2403
2017-02-27 16:08:34,547,0,0,974,4,660,2479,22,1147,86,26,112,0,3,1898
2017-02-27 16:09:34,422,0,0,979,14,667,2477,22,1011,70,26,111,0,10,1759
2017-02-27 16:10:34,435,0,0,1358,8,653,3112,22,1183,75,26,108,0,3,1577
2017-02-27 16:11:34,462,0,0,1005,4,615,2733,25,1002,72,26,107,0,3,2158
2017-02-27 16:12:34,417,0,0,1887,8,646,2345,25,1129,74,29,125,0,3,2155
2017-02-27 16:13:34,376,0,0,1234,5,658,2473,22,984,78,26,108,0,4,1792
2017-02-27 16:14:34,445,0,0,955,6,662,3135,22,1458,68,29,172,0,4,2175
2017-02-27 16:15:34,1001,0,0,1478,4,669,2666,22,1744,75,29,229,0,3,1767
2017-02-27 16:16:34,391,0,0,2824,5,624,2295,25,1127,86,32,229,0,3,1568
2017-02-27 16:17:35,649,0,0,1914,5,654,2291,25,1039,75,31,164,0,3,1900
2017-02-27 16:18:35,359,0,0,1078,1344,660,2653,22,1056,69,31,208,0,3,1456
2017-02-27 16:19:35,382,0,0,990,5111,651,2393,22,958,504,30,170,0,3,874
2017-02-27 16:20:35,614,0,0,1043,3080,661,2942,22,1126,76,33,371,0,2,1652
2017-02-27 16:21:35,447,0,0,982,4,628,2767,25,1176,75,60,374,0,3,1650
2017-02-27 16:22:35,474,0,0,1155,4,632,2434,25,1203,80,26,182,0,3,1919
2017-02-27 16:23:35,454,0,0,1593,4,642,2584,22,1199,87,26,165,0,4,1649
2017-02-27 16:24:35,394,0,0,1417,7,735,3097,22,1214,79,25,129,0,4,1730
2017-02-27 16:25:35,1108,0,0,2008,3,663,2516,22,1050,131,193,502,0,3,1657
2017-02-27 16:26:36,1659,0,0,1899,5,645,2421,25,1148,158,26,504,0,2,1329
2017-02-27 16:27:36,762,0,0,1299,4,653,2456,25,1259,90,26,1853,0,3,1576
2017-02-27 16:28:36,391,0,0,1343,5,676,2576,22,1075,98,25,1625,0,4,1588
2017-02-27 16:29:36,556,0,0,1002,5,650,2397,22,768,75,27,1955,0,3,1763
2017-02-27 16:30:36,590,0,0,1063,4,655,3078,22,831,82,25,2079,0,3,1752
2017-02-27 16:31:36,399,0,0,963,4,640,2865,25,801,77,25,1838,0,3,1826
2017-02-27 16:32:36,512,0,0,933,4,639,2581,25,1007,75,49,1483,0,2,1717
2017-02-27 16:33:36,545,0,0,1249,1081,655,2628,22,1446,496,26,107,0,4,1673
2017-02-27 16:34:36,396,0,0,1272,5043,667,2953,22,1113,81,26,107,0,3,1020
2017-02-27 16:35:36,1128,0,0,1073,35,670,2577,22,1094,93,26,107,0,3,1681
2017-02-27 16:36:37,390,0,0,1018,5,653,2339,25,935,66,26,102,0,3,1923
2017-02-27 16:37:37,559,0,0,1068,5,659,2390,25,724,74,26,106,0,4,1858
2017-02-27 16:38:37,491,0,0,1043,5,678,2424,22,733,82,25,99,0,3,1760
2017-02-27 16:39:37,417,0,0,998,7,671,2314,22,774,75,25,99,0,4,1882
2017-02-27 16:40:37,466,0,0,1120,4,693,2901,22,826,82,26,100,0,3,1824
2017-02-27 16:41:37,653,0,0,1180,5,609,2672,25,790,68,26,98,0,2,1756
2017-02-27 16:42:37,444,0,0,1010,5,649,2415,25,809,95,29,162,0,3,1863
2017-02-27 16:43:37,329,0,0,981,5,638,2616,22,799,76,26,126,0,4,2319
2017-02-27 16:44:37,492,0,0,1012,6,636,3134,22,705,77,25,120,0,3,1840
2017-02-27 16:45:37,1232,0,0,1089,5,651,2511,22,764,77,25,118,0,3,1742
2017-02-27 16:46:38,1725,0,0,1133,5,647,2335,25,680,72,25,119,0,2,1833
2017-02-27 16:47:38,985,0,0,987,5,638,2271,25,863,81,30,162,0,3,1844
2017-02-27 16:48:38,402,0,0,1148,1608,660,2313,22,664,91,26,122,0,4,1737
2017-02-27 16:49:38,473,0,0,982,5390,662,2251,22,681,76,37,120,0,3,723
2017-02-27 16:50:38,533,0,0,1023,2782,862,2823,22,711,180,25,115,0,3,1682
2017-02-27 16:51:38,444,0,0,1133,5,652,2840,25,764,75,26,116,0,3,1746
2017-02-27 16:52:38,416,0,0,1114,5,651,2690,25,628,75,25,149,0,2,2000
2017-02-27 16:53:38,462,0,0,1052,4,655,2809,22,651,184,26,120,0,4,1773
2017-02-27 16:54:38,438,0,0,1044,5,656,3094,22,1016,75,25,116,0,4,1745
2017-02-27 16:55:38,1093,0,0,1058,4,637,2526,22,1007,500,25,116,0,2,2479
2017-02-27 16:56:39,461,0,0,1006,5,614,2365,25,997,74,25,124,0,3,2689
2017-02-27 16:57:39,659,0,0,1027,5,651,2437,25,1092,89,25,111,0,3,2473
2017-02-27 16:58:39,453,0,0,1051,5,656,2416,22,1135,78,25,126,0,4,1782
2017-02-27 16:59:39,548,0,0,1041,4,649,2326,22,724,71,26,90,0,3,1768
2017-02-27 17:00:39,649,0,0,1079,5,727,5088,22,2177,88,26,158,0,3,1919
2017-02-27 17:01:39,489,0,0,1100,6,610,2849,25,799,76,26,107,0,2,1769
2017-02-27 17:02:39,510,0,0,894,5,597,2382,25,1306,86,25,102,0,4,1740
2017-02-27 17:03:39,507,0,0,1061,1295,655,2640,22,1147,70,26,110,0,3,2154
2017-02-27 17:04:39,406,0,0,1003,4905,633,3145,22,1834,71,25,228,0,9,1458
2017-02-27 17:05:39,1912,0,0,1163,6,620,2564,22,1550,91,26,363,0,3,1723
2017-02-27 17:06:40,1858,0,0,1032,5,618,2444,28,838,76,25,103,0,3,2341
2017-02-27 17:07:40,930,0,0,1188,5,637,2417,26,1036,79,25,107,0,3,1710
2017-02-27 17:08:40,448,0,0,1008,5,626,2557,22,2037,75,25,107,0,3,2009
2017-02-27 17:09:40,486,0,0,1030,19,647,2460,22,1172,83,25,101,0,10,1732
2017-02-27 17:10:40,537,0,0,1287,4,736,2972,22,1692,73,25,104,0,2,1611
2017-02-27 17:11:40,478,0,0,1053,5,668,2745,25,1161,78,25,104,0,3,1681
2017-02-27 17:12:40,526,0,0,1070,6,634,2480,25,1128,910,28,127,0,3,1812
2017-02-27 17:13:40,438,0,0,1012,7,643,2485,22,1212,75,28,107,0,3,2152
2017-02-27 17:14:40,519,0,0,1025,4,627,2990,22,1133,70,25,104,0,4,1682
2017-02-27 17:15:40,1032,0,0,1547,4,689,2750,22,1000,75,26,122,0,3,2753
2017-02-27 17:16:41,445,0,0,1075,5,675,2424,25,740,71,25,112,0,2,1916
2017-02-27 17:17:41,625,0,0,1067,5,701,2369,25,718,88,26,108,0,3,2048
2017-02-27 17:18:41,419,0,0,1152,1799,704,2382,22,707,70,25,102,0,4,1469
2017-02-27 17:19:41,450,0,0,1038,5448,697,2208,22,876,488,26,110,0,4,855
2017-02-27 17:20:41,646,0,0,1356,2551,716,3043,22,995,81,25,115,0,3,1680
2017-02-27 17:21:41,485,0,0,1537,4,710,2831,25,721,71,25,108,0,3,1826
2017-02-27 17:22:41,478,0,0,1017,3,684,2457,25,833,77,26,106,0,3,1690
2017-02-27 17:23:41,475,0,0,1022,4,694,2594,22,872,75,25,102,0,3,1747
2017-02-27 17:24:41,428,0,0,1186,5,701,3280,22,897,92,25,107,0,4,1832
2017-02-27 17:25:41,1325,0,0,1524,5,694,2497,22,1463,81,25,101,0,2,1842
2017-02-27 17:26:42,1799,0,0,1142,3,684,2352,25,884,69,25,98,0,3,1738
2017-02-27 17:27:42,941,0,0,1018,5,688,2342,25,1152,98,25,83,0,3,2563
2017-02-27 17:28:42,463,0,0,996,4,687,2451,22,937,72,25,101,0,4,2557
2017-02-27 17:29:42,563,0,0,1041,5,689,2408,22,799,76,25,108,0,3,1751
2017-02-27 17:30:42,637,0,0,1369,4,745,3393,22,914,74,26,107,0,3,1901
2017-02-27 17:31:42,528,0,0,1064,5,746,2593,25,763,87,26,109,0,2,1661
2017-02-27 17:32:42,571,0,0,1038,5,746,2406,25,761,76,26,94,0,3,2001
2017-02-27 17:33:42,603,0,0,942,1486,722,2614,22,813,72,26,114,0,4,1546
2017-02-27 17:34:42,439,0,0,1090,4644,757,2999,22,689,593,25,105,0,2,1406
2017-02-27 17:35:42,1210,0,0,1208,4,767,2403,22,835,1022,26,105,0,4,1926
2017-02-27 17:36:43,488,0,0,1219,4,827,2333,25,661,524,26,110,0,3,2185
2017-02-27 17:37:43,641,0,0,1052,4,745,2344,25,625,532,26,126,0,3,2000
2017-02-27 17:38:43,458,0,0,1240,4,729,2359,22,652,71,25,103,0,3,1779
2017-02-27 17:39:43,469,0,0,1039,6,715,2329,22,616,90,25,104,0,4,1772
2017-02-27 17:40:43,631,0,0,1320,3,717,3059,22,851,74,25,107,0,2,2102
2017-02-27 17:41:43,683,0,0,1079,5,729,2726,25,666,73,26,116,0,4,1934
2017-02-27 17:42:43,531,0,0,1039,5,747,2444,25,732,78,28,153,0,3,1736
2017-02-27 17:43:43,431,0,0,938,4,702,2563,22,641,68,26,110,0,4,1831
2017-02-27 17:44:43,499,0,0,985,5,703,3110,22,751,76,26,224,0,3,1871
2017-02-27 17:45:43,1357,0,0,1109,5,735,2505,22,980,73,25,108,0,3,1666
2017-02-27 17:46:44,2052,0,0,972,5,667,2283,25,596,90,25,107,0,2,1952
2017-02-27 17:47:44,2070,0,0,1225,5,706,2205,25,934,73,26,105,0,4,1661
2017-02-27 17:48:44,1442,0,0,1006,2098,731,2350,22,644,76,26,115,0,4,1455
2017-02-27 17:49:44,1490,0,0,933,5346,715,2265,22,654,76,25,97,0,3,826
2017-02-27 17:50:44,1064,0,0,1134,2312,740,2745,22,761,72,25,113,0,3,1592
2017-02-27 17:51:44,498,0,0,933,5,735,2515,25,701,79,25,79,0,3,1684
2017-02-27 17:52:44,574,0,0,942,4,748,2233,25,619,75,25,105,0,2,1680
2017-02-27 17:53:44,1630,0,0,1120,5,744,2579,22,596,87,26,99,0,4,2245
2017-02-27 17:54:44,1321,0,0,1035,6,750,2960,22,771,75,25,85,0,4,2689
2017-02-27 17:55:44,3021,0,0,1045,4,782,2390,22,1431,70,25,112,0,2,2436
2017-02-27 17:56:45,1573,0,0,1009,6,701,2228,25,906,76,25,101,0,3,1915
2017-02-27 17:57:45,1505,0,0,840,6,685,2233,28,753,84,25,103,0,3,2363
2017-02-27 17:58:45,639,0,0,916,5,693,2337,22,877,70,25,101,0,3,1712
2017-02-27 17:59:45,573,0,0,1067,4,672,2199,22,828,66,25,100,0,3,1943
2017-02-27 18:00:45,1354,0,0,1345,5,912,4777,22,2638,79,25,158,0,3,2640
2017-02-27 18:01:45,771,0,0,1162,6,729,2913,25,1940,72,25,103,0,2,2714
2017-02-27 18:02:45,656,0,0,1071,5,684,2298,25,946,88,25,103,0,3,2260
2017-02-27 18:03:45,885,0,0,884,1695,708,2486,22,626,72,25,103,0,4,1649
2017-02-27 18:04:45,801,0,0,1159,4533,736,2974,22,655,72,25,97,0,9,1191
2017-02-27 18:05:45,2341,0,0,1020,6,825,2252,22,1395,121,25,145,0,4,2570
2017-02-27 18:06:46,2431,0,0,1046,5,655,2250,25,1028,75,25,110,0,3,2453
2017-02-27 18:07:46,1947,0,0,1083,5,683,2196,25,950,79,25,102,0,3,2107
2017-02-27 18:08:46,620,0,0,881,5,699,2345,22,693,70,25,105,0,4,1915
2017-02-27 18:09:46,749,0,0,989,18,702,2225,22,674,68,25,101,0,11,1893
2017-02-27 18:10:46,730,0,0,1175,4,752,2797,22,943,93,25,108,0,2,1673
2017-02-27 18:11:46,586,0,0,851,3,643,2519,25,1041,71,25,73,0,3,1830
2017-02-27 18:12:46,540,0,0,833,5,647,2270,25,928,74,28,148,0,4,1777
2017-02-27 18:13:46,447,0,0,824,4,679,2453,22,934,72,25,100,0,3,2102
2017-02-27 18:14:46,631,0,0,812,6,664,2806,22,801,68,25,99,0,4,2163
2017-02-27 18:15:46,1287,0,0,851,3,697,2306,22,977,75,25,107,0,3,1989
2017-02-27 18:16:47,541,0,0,845,5,682,2103,25,728,72,26,112,0,2,1873
2017-02-27 18:17:47,817,0,0,807,4,655,2142,25,600,67,25,102,0,4,995
2017-02-27 18:18:47,556,0,0,988,2402,663,2257,22,724,86,25,100,0,3,1451
2017-02-27 18:19:47,608,0,0,851,5697,651,2049,22,613,70,25,102,0,2,754
2017-02-27 18:20:47,819,0,0,892,2116,664,2794,22,1264,71,25,103,0,3,2180
2017-02-27 18:21:47,765,0,0,1051,4,674,2308,25,798,70,25,82,0,3,1733
2017-02-27 18:22:47,548,0,0,1021,4,675,2254,25,680,72,25,108,0,2,1827
2017-02-27 18:23:47,592,0,0,1041,3,651,2454,22,638,72,25,108,0,3,1666
2017-02-27 18:24:47,597,0,0,836,6,658,2851,22,715,66,25,99,0,4,1893
2017-02-27 18:25:47,1614,0,0,882,4,687,2194,22,974,72,25,100,0,3,1903
2017-02-27 18:26:48,2131,0,0,807,5,666,2093,25,680,73,25,96,0,3,1661
2017-02-27 18:27:48,1160,0,0,756,4,664,2204,25,812,105,25,103,0,3,1917
2017-02-27 18:28:48,498,0,0,785,4,651,2271,22,640,75,25,95,0,4,2176
2017-02-27 18:29:48,761,0,0,787,5,638,2150,22,704,71,25,95,0,3,1890
2017-02-27 18:30:48,788,0,0,856,4,711,3098,22,828,75,25,101,0,3,1741
2017-02-27 18:31:48,602,0,0,690,6,647,2359,25,929,73,25,82,0,3,1819
2017-02-27 18:32:48,732,0,0,804,5,681,2173,25,719,70,25,92,0,4,1914
2017-02-27 18:33:48,681,0,0,652,1951,643,2465,22,658,75,25,102,0,4,1352
2017-02-27 18:34:48,497,0,0,776,4261,644,2740,22,674,73,25,101,0,3,1407
2017-02-27 18:35:48,1453,0,0,870,5,697,2203,22,906,87,25,97,0,4,1769
2017-02-27 18:36:49,574,0,0,783,5,644,2126,25,948,72,25,100,0,3,1838
2017-02-27 18:37:49,809,0,0,892,4,711,2096,25,692,70,25,98,0,3,1729
2017-02-27 18:38:49,676,0,0,739,4,661,2234,22,575,70,25,109,0,4,1823
2017-02-27 18:39:49,774,0,0,758,7,639,2034,22,608,73,25,100,0,4,1885
2017-02-27 18:40:49,807,0,0,865,4,703,2922,22,657,73,25,108,0,4,1811
2017-02-27 18:41:49,991,0,0,783,4,637,2143,25,549,68,25,106,0,3,1787
2017-02-27 18:42:49,698,0,0,808,5,645,2082,25,819,73,25,146,0,4,1881
2017-02-27 18:43:49,561,0,0,779,6,625,2435,22,978,68,25,103,0,3,1574
2017-02-27 18:44:49,686,0,0,762,4,646,2795,22,1245,70,25,101,0,3,1616
2017-02-27 18:45:49,1766,0,0,807,4,679,2161,22,666,86,25,100,0,3,1672
2017-02-27 18:46:50,2218,0,0,662,4,640,2072,25,748,68,25,98,0,3,1718
2017-02-27 18:47:50,1198,0,0,706,4,649,2107,25,718,68,25,99,0,3,1714
2017-02-27 18:48:50,725,0,0,886,2614,662,2105,22,605,64,25,103,0,4,1416
2017-02-27 18:49:50,783,0,0,830,5534,614,2204,22,558,62,25,98,0,3,746
2017-02-27 18:50:50,871,0,0,916,1876,634,2646,22,667,67,25,86,0,3,1751
2017-02-27 18:51:50,664,0,0,742,4,623,2568,25,525,67,25,77,0,3,1814
2017-02-27 18:52:50,541,0,0,743,5,644,2123,25,530,67,25,101,0,3,1886
2017-02-27 18:53:50,633,0,0,728,4,630,2293,22,535,72,25,219,0,4,1667
2017-02-27 18:54:50,554,0,0,747,6,649,2753,22,548,68,25,98,0,4,1707
2017-02-27 18:55:50,1517,0,0,723,4,650,2153,22,597,85,25,109,0,3,1864
2017-02-27 18:56:51,642,0,0,753,5,664,2063,25,918,68,25,109,0,3,1915
2017-02-27 18:57:51,817,0,0,711,5,628,2072,25,572,89,25,99,0,4,1791
2017-02-27 18:58:51,601,0,0,726,4,648,2180,22,587,70,25,106,0,3,1774
2017-02-27 18:59:51,680,0,0,755,5,657,2019,22,575,74,25,98,0,3,1913
2017-02-27 19:00:51,849,0,0,753,5,726,4866,22,2157,81,25,134,0,4,1799
2017-02-27 19:01:51,799,0,0,763,5,666,3427,25,696,72,26,106,0,3,1769
2017-02-27 19:02:51,717,0,0,1829,4,624,3094,25,700,69,25,104,0,3,1644
2017-02-27 19:03:51,711,0,0,641,2168,649,3593,22,546,63,25,101,0,4,1498
2017-02-27 19:04:51,598,0,0,697,4235,621,3289,22,558,67,25,99,0,9,1256
2017-02-27 19:05:51,2442,0,0,819,5,650,2865,22,1188,105,25,129,0,3,1545
2017-02-27 19:06:52,2479,0,0,845,3,621,2645,25,633,71,25,102,0,3,1757
2017-02-27 19:07:52,1339,0,0,788,4,583,2255,25,731,68,25,99,0,3,1770
2017-02-27 19:08:52,756,0,0,1857,5,572,2078,22,655,64,25,99,0,4,1625
2017-02-27 19:09:52,814,0,0,699,18,568,2085,22,659,66,25,103,0,10,1813
2017-02-27 19:10:52,701,0,0,810,3,696,2818,22,639,71,25,93,0,3,1268
2017-02-27 19:11:52,655,0,0,751,4,578,2349,25,524,66,25,88,0,3,1640
2017-02-27 19:12:52,697,0,0,694,4,617,2083,25,628,68,25,274,0,3,1685
2017-02-27 19:13:52,514,0,0,700,5,556,2504,22,829,65,25,112,0,4,1731
2017-02-27 19:14:52,653,0,0,671,5,584,2735,22,603,66,25,97,0,3,1694
2017-02-27 19:15:52,1503,0,0,794,4,628,2138,22,664,65,25,100,0,3,1868
2017-02-27 19:16:53,533,0,0,615,3,573,1995,25,648,64,25,101,0,3,1880
2017-02-27 19:17:53,755,0,0,1249,6,587,1975,25,541,78,25,97,0,4,1751
2017-02-27 19:18:53,639,0,0,1054,2902,570,2069,22,616,65,25,80,0,3,1385
2017-02-27 19:19:53,634,0,0,849,5408,581,2015,22,794,70,25,95,0,3,1034
2017-02-27 19:20:53,795,0,0,1263,1544,626,2722,22,681,484,25,99,0,3,1745
2017-02-27 19:21:53,824,0,0,1526,4,532,2279,25,583,64,25,109,0,3,1555
2017-02-27 19:22:53,702,0,0,1241,5,559,2019,25,792,65,25,94,0,3,1691
2017-02-27 19:23:53,689,0,0,777,5,602,2473,22,557,62,25,99,0,3,1870
2017-02-27 19:24:53,669,0,0,1632,7,575,2702,22,527,62,25,92,0,5,1730
2017-02-27 19:25:53,1768,0,0,2029,4,605,2177,22,911,66,25,97,0,3,1635
2017-02-27 19:26:54,2644,0,0,1736,5,562,1973,25,1267,65,25,93,0,3,1714
2017-02-27 19:27:54,1202,0,0,1614,5,528,1986,25,1050,82,25,93,0,4,1778
2017-02-27 19:28:54,576,0,0,983,5,517,2087,22,809,62,26,107,0,3,1647
2017-02-27 19:29:54,1055,0,0,982,5,528,2068,22,742,64,25,97,0,3,1753
2017-02-27 19:30:54,762,0,0,785,4,638,2959,33,734,64,25,102,0,3,1835
2017-02-27 19:31:54,512,0,0,953,4,574,2377,25,728,65,25,95,0,3,1652
2017-02-27 19:32:54,583,0,0,757,6,518,2068,25,795,79,25,98,0,3,1906
2017-02-27 19:33:54,679,0,0,590,2364,502,2491,22,964,61,25,103,0,4,1494
2017-02-27 19:34:54,722,0,0,625,3815,531,2571,22,880,61,25,100,0,3,1259
2017-02-27 19:35:54,1614,0,0,699,5,575,2097,22,776,61,25,102,0,4,1828
2017-02-27 19:36:55,549,0,0,648,5,560,1992,25,984,62,25,97,0,3,1794
2017-02-27 19:37:55,791,0,0,671,5,559,2036,25,785,65,25,96,0,3,1856
2017-02-27 19:38:55,562,0,0,651,5,559,2051,22,900,65,25,95,0,3,1913
2017-02-27 19:39:55,708,0,0,657,7,534,2040,22,674,61,25,99,0,4,1646
2017-02-27 19:40:55,816,0,0,727,4,577,2913,22,548,65,25,99,0,4,1649
2017-02-27 19:41:55,781,0,0,698,4,516,2056,25,536,62,25,98,0,3,1856
2017-02-27 19:42:55,605,0,0,661,5,490,2079,25,543,70,25,148,0,3,1845
2017-02-27 19:43:55,553,0,0,637,4,482,2413,22,527,68,25,97,0,3,1784
2017-02-27 19:44:55,619,0,0,668,5,486,2684,22,553,62,25,99,0,3,1912
2017-02-27 19:45:55,1947,0,0,717,4,526,2048,22,608,67,25,106,0,3,1649
2017-02-27 19:46:56,1389,0,0,589,5,467,1991,25,575,66,25,79,0,3,1920
2017-02-27 19:47:56,1065,0,0,629,4,467,2016,25,644,74,25,95,0,3,1727
2017-02-27 19:48:56,502,0,0,718,3385,448,2124,22,521,66,25,92,0,3,1389
2017-02-27 19:49:56,672,0,0,618,5694,470,2017,22,519,66,25,94,0,3,1024
2017-02-27 19:50:56,677,0,0,675,1292,570,2842,22,599,71,25,78,0,3,1533
2017-02-27 19:51:56,563,0,0,641,4,446,2082,25,465,65,25,93,0,3,2028
2017-02-27 19:52:56,700,0,0,625,5,467,1990,25,509,72,25,91,0,3,1845
2017-02-27 19:53:56,660,0,0,637,3,493,2464,22,459,63,25,97,0,3,1721
2017-02-27 19:54:56,562,0,0,635,5,499,2417,22,473,64,25,96,0,4,1646
2017-02-27 19:55:56,1440,0,0,699,5,497,2115,22,576,70,25,96,0,3,1771
2017-02-27 19:56:57,617,0,0,623,5,468,2026,25,869,62,25,216,0,3,1794
2017-02-27 19:57:57,870,0,0,804,5,434,2023,25,543,84,25,97,0,3,1915
2017-02-27 19:58:57,585,0,0,631,4,432,2054,22,506,61,25,94,0,3,1912
2017-02-27 19:59:57,644,0,0,607,4,482,2016,22,523,64,25,96,0,3,1646
2017-02-27 20:00:57,1279,0,0,1426,5,591,4796,22,2081,90,25,124,0,3,1653
2017-02-27 20:01:57,681,0,0,592,5,479,2217,25,1299,62,25,108,0,3,1648
2017-02-27 20:02:57,618,0,0,766,6,494,1917,25,867,67,25,96,0,3,1917
2017-02-27 20:03:57,662,0,0,711,2581,504,2436,22,539,59,25,104,0,3,1359
2017-02-27 20:04:57,520,0,0,622,3718,462,2518,22,554,62,26,100,0,9,1530
2017-02-27 20:05:57,2995,0,0,732,5,539,1970,22,1327,111,25,114,0,3,1793
2017-02-27 20:06:58,1355,0,0,676,5,500,1923,25,917,65,25,95,0,3,1724
2017-02-27 20:07:58,1095,0,0,660,5,468,1922,25,827,63,25,103,0,3,1838
2017-02-27 20:08:58,526,0,0,626,11,478,2058,22,589,61,25,97,0,4,1916
2017-02-27 20:09:58,545,0,0,603,13,447,2048,22,579,58,25,95,0,9,1916
2017-02-27 20:10:58,641,0,0,692,5,483,2765,22,672,65,25,97,0,3,1648
2017-02-27 20:11:58,539,0,0,630,5,438,2213,25,613,60,25,73,0,3,1916
2017-02-27 20:12:58,492,0,0,695,6,456,2061,25,589,66,26,144,0,3,1818
2017-02-27 20:13:58,551,0,0,595,5,444,2590,22,512,59,25,95,0,3,1805
2017-02-27 20:14:58,589,0,0,585,5,389,2443,22,657,60,25,74,0,3,1857
2017-02-27 20:15:58,1325,0,0,684,4,477,2043,22,595,79,25,97,0,3,1801
2017-02-27 20:16:59,563,0,0,570,4,447,1955,25,535,61,25,96,0,3,1769
2017-02-27 20:17:59,756,0,0,511,5,432,1966,25,441,60,25,101,0,3,1860
2017-02-27 20:18:59,524,0,0,738,3614,436,1961,22,521,60,25,106,0,3,1295
2017-02-27 20:19:59,566,0,0,607,5578,404,1936,22,510,59,25,95,0,4,860
2017-02-27 20:20:59,630,0,0,620,993,467,2920,22,595,61,25,103,0,3,2082
2017-02-27 20:21:59,496,0,0,496,4,411,2041,25,528,59,25,97,0,3,1646
2017-02-27 20:22:59,601,0,0,605,5,425,2079,23,612,62,25,93,0,3,1918
2017-02-27 20:23:59,527,0,0,590,4,400,2605,24,558,65,25,104,0,3,1918
2017-02-27 20:24:59,499,0,0,592,7,427,2328,22,522,63,25,96,0,5,1728
2017-02-27 20:25:59,2158,0,0,620,4,471,2077,22,553,61,25,99,0,4,1840
2017-02-27 20:27:00,909,0,0,568,4,453,1965,25,569,60,25,93,0,3,1894
2017-02-27 20:28:00,997,0,0,612,5,447,1974,22,988,77,25,94,0,3,1764
2017-02-27 20:29:00,549,0,0,544,4,420,2098,25,501,60,25,101,0,3,1823
2017-02-27 20:30:00,674,0,0,573,4,385,2022,22,598,61,25,105,0,3,1916
2017-02-27 20:31:00,699,0,0,643,4,533,3096,22,574,75,25,205,0,3,1838
2017-02-27 20:32:00,509,0,0,585,4,411,2048,25,625,65,25,74,0,3,1811
2017-02-27 20:33:00,532,0,0,500,7,421,2081,22,604,57,25,93,0,2,1794
2017-02-27 20:34:00,565,0,0,559,3982,406,2370,25,536,62,25,98,0,4,1350
2017-02-27 20:35:00,398,0,0,559,3219,379,2439,22,516,63,25,95,0,4,1626
2017-02-27 20:36:00,1480,0,0,616,5,454,2913,22,639,61,25,105,0,2,1736
2017-02-27 20:37:01,383,0,0,547,4,402,1972,25,627,67,25,105,0,3,1917
2017-02-27 20:38:01,576,0,0,546,5,444,2021,23,660,60,25,95,0,3,1846
2017-02-27 20:39:01,468,0,0,495,3,425,2199,24,650,62,25,98,0,3,1796
2017-02-27 20:40:01,505,0,0,659,7,396,2309,22,643,66,25,98,0,5,1834
2017-02-27 20:41:01,548,0,0,594,3,524,2868,22,783,61,25,111,0,3,1669
2017-02-27 20:42:01,482,0,0,560,5,424,2012,25,551,65,25,96,0,2,1905
2017-02-27 20:43:01,425,0,0,566,4,423,2172,22,545,68,25,123,0,3,1917
2017-02-27 20:44:01,371,0,0,554,5,427,2647,25,555,59,25,99,0,3,1647
2017-02-27 20:45:01,499,0,0,547,3,403,2358,22,893,61,25,99,0,3,1846
2017-02-27 20:46:01,1989,0,0,583,5,425,2021,22,934,71,25,100,0,3,1784
2017-02-27 20:47:02,889,0,0,530,4,386,2190,25,942,61,25,97,0,3,1855
2017-02-27 20:48:02,898,0,0,555,5,452,2011,22,596,63,25,94,0,4,1886
2017-02-27 20:49:02,329,0,0,602,3918,438,2107,25,464,59,25,95,0,3,1225
2017-02-27 20:50:02,518,0,0,522,5504,434,1962,22,470,61,37,98,0,3,1035
2017-02-27 20:51:02,517,0,0,573,647,523,2794,22,512,61,25,96,0,2,1752
2017-02-27 20:52:02,424,0,0,518,4,466,1989,25,485,60,25,83,0,3,1818
2017-02-27 20:53:02,429,0,0,538,4,479,2067,22,644,63,25,96,0,4,1919
2017-02-27 20:54:02,441,0,0,532,6,455,2570,25,473,59,25,104,0,3,1918
2017-02-27 20:55:02,350,0,0,448,5,473,2418,22,502,63,25,97,0,4,1784
2017-02-27 20:56:02,1180,0,0,534,5,507,2005,22,511,63,26,103,0,3,1780
2017-02-27 20:57:03,471,0,0,533,5,434,1946,25,478,61,25,102,0,2,1915
